z,vm,na,k,cl,x
-4.0,-0.08712488645712278,0.024131149130968792,0.21167001602335808,0.0029980580761220675,0.058200776769551016
-3.995005005005005,-0.08711823865535895,0.02412514729203853,0.21161736998749614,0.0029988039311197034,0.05825867878934565
-3.99001001001001,-0.08711157592859009,0.024119133476149773,0.21156461889393532,0.0029995516468179512,0.05831669598309694
-3.985015015015015,-0.08710489822632213,0.024113107647445117,0.2115117624281473,0.003000301230184755,0.058374828694222836
-3.98002002002002,-0.08709820549783223,0.024107069769924026,0.2114588002743477,0.00300105268822288,0.05843307726750535
-3.975025025025025,-0.08709149769216745,0.02410101980744212,0.21140573211549066,0.0030018060279701194,0.05849144204909709
-3.97003003003003,-0.08708477475814341,0.024094957723710456,0.21135255763326216,0.003002561256499525,0.05854992338652787
-3.965035035035035,-0.08707803664434303,0.02408888348229482,0.21129927650807415,0.003003318380919618,0.05860852162871141
-3.96004004004004,-0.08707128329911512,0.024082797046614954,0.2112458884190574,0.0030040774083746205,0.05866723712595301
-3.955045045045045,-0.08706451467057315,0.024076698379943882,0.21119239304405554,0.003004838346044672,0.058726070229955935
-3.95005005005005,-0.08705773070659378,0.024070587445407132,0.21113879005961855,0.003005601201146063,0.05878502129382823
-3.945055055055055,-0.0870509313548156,0.024064464205981996,0.21108507914099647,0.0030063659809314576,0.05884409067209004
-3.94006006006006,-0.08704411656263775,0.02405832862449685,0.2110312599621324,0.00300713269269012,0.05890327872068063
-3.935065065065065,-0.08703728627721848,0.024052180663630334,0.21097733219565673,0.0030079013437481522,0.05896258579696473
-3.93007007007007,-0.08703044044547378,0.024046020285910553,0.21092329551287883,0.0030086719414687316,0.059022012259741824
-3.925075075075075,-0.08702357901407616,0.024039847453714507,0.21086914958378297,0.0030094444932523235,0.0590815584692502
-3.92008008008008,-0.08701670192945293,0.02403366212926711,0.21081489407701934,0.0030102190065369435,0.05914122478717662
-3.915085085085085,-0.08700980913778508,0.024027464274640583,0.2107605286598986,0.0030109954887983788,0.05920101157666244
-3.91009009009009,-0.08700290058500569,0.024021253851753587,0.21070605299838463,0.0030117739475504363,0.05926091920231136
-3.905095095095095,-0.08699597621679851,0.02401503082237047,0.21065146675708746,0.0030125543903451813,0.05932094803019683
-3.9001001001001,-0.08698903597859661,0.024008795148100528,0.21059676959925758,0.0030133368247731817,0.059381098427868734
-3.895105105105105,-0.08698207981558084,0.024002546790397167,0.21054196118677734,0.0030141212584637524,0.05944137076436176
-3.8901101101101103,-0.08697510767267837,0.023996285710557123,0.21048704118015557,0.0030149076990852075,0.059501765410202107
-3.885115115115115,-0.08696811949456126,0.023990011869719687,0.21043200923851949,0.0030156961543451022,0.059562282737415734
-3.8801201201201203,-0.08696111522564497,0.023983725228865903,0.21037686501960845,0.0030164866319904882,0.059622923119535154
-3.875125125125125,-0.0869540948100868,0.023977425748817727,0.21032160817976622,0.0030172791398081697,0.05968368693160789
-3.8701301301301303,-0.08694705819178447,0.023971113390237244,0.21026623837393468,0.003018073685624954,0.05974457455020313
-3.865135135135135,-0.08694000531437457,0.023964788113625873,0.21021075525564567,0.0030188702773079083,0.059805586353420565
-3.8601401401401403,-0.08693293612123103,0.023958449879323523,0.210155158477015,0.0030196689227646204,0.059866722720896826
-3.855145145145145,-0.08692585055546354,0.02395209864750772,0.2100994476887338,0.0030204696299434655,0.059927984033814996
-3.8501501501501503,-0.08691874855991612,0.023945734378192886,0.21004362254006234,0.003021272406833855,0.05998937067491092
-3.845155155155155,-0.08691163007716542,0.0239393570312294,0.2099876826788223,0.00302207726146652,0.060050883028481744
-3.8401601601601603,-0.08690449504951929,0.02393296656630286,0.20993162775139002,0.0030228842019137557,0.060112521480393366
-3.835165165165165,-0.08689734341901506,0.023926562942933098,0.20987545740268718,0.0030236932362897174,0.06017428641809
-3.8301701701701703,-0.08689017512741803,0.02392014612047345,0.2098191712761757,0.003024504372750674,0.06023617823060021
-3.825175175175175,-0.08688299011621992,0.023913716058109886,0.20976276901384922,0.003025317619495278,0.06029819730854563
-3.8201801801801802,-0.08687578832663707,0.023907272714860078,0.20970625025622483,0.0030261329847648595,0.06036034404415022
-3.815185185185185,-0.08686856969960903,0.023900816049572594,0.20964961464233656,0.003026950476843687,0.06042261883124711
-3.8101901901901902,-0.08686133417579676,0.023894346020926018,0.2095928618097277,0.0030277701040592546,0.06048502206528705
-3.805195195195195,-0.08685408169558109,0.023887862587428053,0.2095359913944419,0.0030285918747825647,0.060547554143347504
-3.8002002002002,-0.08684681219906099,0.02388136570741464,0.20947900303101674,0.0030294157974284103,0.060610215464140194
-3.795205205205205,-0.08683952562605189,0.023874855339049112,0.2094218963524757,0.0030302418804556593,0.06067300642801954
-3.79021021021021,-0.08683222191608407,0.023868331440321213,0.20936467099031927,0.0030310701323675517,0.06073592743699199
-3.7852152152152154,-0.0868249010084009,0.02386179396904633,0.209307326574519,0.003031900561711976,0.06079897889472269
-3.78022022022022,-0.08681756284195716,0.02385524288286444,0.20924986273350726,0.0030327331770817804,0.06086216120654647
